,Gene.id,gene.id,GO.ids
1,111242787,X,GO:0005515
138,111242789,X,GO:0005576
139,111242789,X.1,GO:0008061
140,111242789,X.2,GO:0006030
275,111242790,X,GO:0005887
276,111242790,X.1,GO:0004872
277,111242790,X.2,GO:0005515
278,111242790,X.3,GO:0006898
279,111242790,X.4,GO:0030513
280,111242790,X.5,GO:0042733
412,111242792,X,GO:0070072
549,111242797,X,GO:0016779
686,111242798,X,GO:0005622
687,111242798,X.1,GO:0016020
688,111242798,X.2,GO:0030425
689,111242798,X.3,GO:0033268
690,111242798,X.4,GO:0043194
691,111242798,X.5,GO:0005516
692,111242798,X.6,GO:0030506
693,111242798,X.7,GO:0044325
694,111242798,X.8,GO:0001553
695,111242798,X.9,GO:0001822
696,111242798,X.10,GO:0006807
697,111242798,X.11,GO:0008210
698,111242798,X.12,GO:0008366
699,111242798,X.13,GO:0009791
700,111242798,X.14,GO:0010761
701,111242798,X.15,GO:0048008
702,111242798,X.16,GO:0048705
703,111242798,X.17,GO:0048745
704,111242798,X.18,GO:0060021
705,111242798,X.19,GO:0060325
823,111242799,X,GO:0052689
824,111242799,X.1,GO:0006629
960,111242800,X,GO:0042302
1097,111242802,X,GO:0003735
1098,111242802,X.1,GO:0005840
1099,111242802,X.2,GO:0006412
1234,111242803,X,GO:0008146
1371,111242809,X,GO:0000786
1372,111242809,X.1,GO:0005634
1373,111242809,X.2,GO:0003677
1374,111242809,X.3,GO:0046982
1508,111242810,X,GO:0005576
1509,111242810,X.1,GO:0005179
1645,111242811,X,GO:0004930
1646,111242811,X.1,GO:0007186
1647,111242811,X.2,GO:0016021
1648,111242811,X.3,GO:0007166
1782,111242813,X,GO:0005856
1919,111242814,X,GO:0005634
1920,111242814,X.1,GO:0003677
1921,111242814,X.2,GO:0005515
2056,111242815,X,GO:0005768
2057,111242815,X.1,GO:0005794
2058,111242815,X.2,GO:0016020
2059,111242815,X.3,GO:0044446
2060,111242815,X.4,GO:0019842
2061,111242815,X.5,GO:1902936
2062,111242815,X.6,GO:0032502
2063,111242815,X.7,GO:0044237
2064,111242815,X.8,GO:0050896
2065,111242815,X.9,GO:0065007
2066,111242815,X.10,GO:0071704
2193,111242816,X,GO:0005515
2194,111242816,X.1,GO:0007165
2330,111242817,X,GO:0005515
2467,111242818,X,GO:0016020
2604,111242819,X,GO:0003676
2605,111242819,X.1,GO:0005515
2741,111242820,X,GO:0046872
2878,111242821,X,GO:0035023
2879,111242821,X.1,GO:0005089
3015,111242822,X,GO:0044464
3016,111242822,X.1,GO:0044782
3017,111242822,X.2,GO:0048731
3018,111242822,X.3,GO:0050794
3019,111242822,X.4,GO:0060429
3152,111242823,X,GO:0001669
3153,111242823,X.1,GO:0005615
3154,111242823,X.2,GO:0036126
3155,111242823,X.3,GO:0016787
3156,111242823,X.4,GO:0008152
3157,111242823,X.5,GO:0009566
3158,111242823,X.6,GO:0009987
3159,111242823,X.7,GO:0050829
3160,111242823,X.8,GO:0050830
3289,111242824,X,GO:0046983
3426,111242826,X,GO:0005515
3563,111242831,X,GO:0042981
3700,111242832,X,GO:0003824
3837,111242833,X,GO:0008199
3838,111242833,X.1,GO:0006826
3839,111242833,X.2,GO:0006879
3974,111242834,X,GO:0016740
3975,111242834,X.1,GO:0080167
4111,111242835,X,GO:0006281
4112,111242835,X.1,GO:0061630
4113,111242835,X.2,GO:0061631
4114,111242835,X.3,GO:0038095
4115,111242835,X.4,GO:0061418
4116,111242835,X.5,GO:0005694
4117,111242835,X.6,GO:0039020
4118,111242835,X.7,GO:0044314
4119,111242835,X.8,GO:0002223
4120,111242835,X.9,GO:0005654
4121,111242835,X.10,GO:0000122
4122,111242835,X.11,GO:0005524
4123,111242835,X.12,GO:0070062
4124,111242835,X.13,GO:0043130
4125,111242835,X.14,GO:0035519
4126,111242835,X.15,GO:0030509
4127,111242835,X.16,GO:0006915
4128,111242835,X.17,GO:0005829
4129,111242835,X.18,GO:0031435
4130,111242835,X.19,GO:0050852
4131,111242835,X.20,GO:0051865
4132,111242835,X.21,GO:0016579
4133,111242835,X.22,GO:0070979
4134,111242835,X.23,GO:0070936
4135,111242835,X.24,GO:0007286
4136,111242835,X.25,GO:0007140
4137,111242835,X.26,GO:0045676
4138,111242835,X.27,GO:0043234
4139,111242835,X.28,GO:0006513
4140,111242835,X.29,GO:0005886
4141,111242835,X.30,GO:1903955
4142,111242835,X.31,GO:1902916
4143,111242835,X.32,GO:0048132
4144,111242835,X.33,GO:0031625
4145,111242835,X.34,GO:0031647
4146,111242835,X.35,GO:0000151
4147,111242835,X.36,GO:0051276
4148,111242835,X.37,GO:0030718
4149,111242835,X.38,GO:0097039
4150,111242835,X.39,GO:0031145
4151,111242835,X.40,GO:0070534
4152,111242835,X.41,GO:0010008
4153,111242835,X.42,GO:0051437
4154,111242835,X.43,GO:0016322
4155,111242835,X.44,GO:0085020
4156,111242835,X.45,GO:0035666
4157,111242835,X.46,GO:0051436
4248,111242837,X,GO:0006508
4249,111242837,X.1,GO:0004222
4385,111242842,X,GO:0005737
4386,111242842,X.1,GO:0004619
4387,111242842,X.2,GO:0030145
4388,111242842,X.3,GO:0006007
4522,111242843,X,GO:0035650
4523,111242843,X.1,GO:0034315
4524,111242843,X.2,GO:0048203
4525,111242843,X.3,GO:1900025
4526,111242843,X.4,GO:2000146
4659,111242844,X,GO:0003824
4660,111242844,X.1,GO:0008152
4796,111242845,X,GO:0000724
4933,111242846,X,GO:0005515
4934,111242846,X.1,GO:0042254
5070,111242847,X,GO:0016021
5207,111242849,X,GO:0016021
5208,111242849,X.1,GO:0004930
5209,111242849,X.2,GO:0007186
5344,111242852,X,GO:0005525
5481,111242853,X,GO:0016491
5618,111242854,X,GO:0005488
5619,111242854,X.1,GO:0043248
5755,111242855,X,GO:0016020
5892,111242858,X,GO:0000062
5893,111242858,X.1,GO:0005515
6029,111242859,X,GO:0005515
6166,111242863,X,GO:0005741
6167,111242863,X.1,GO:0055085
6303,111242865,X,GO:0005524
6304,111242865,X.1,GO:0004814
6305,111242865,X.2,GO:0005737
6306,111242865,X.3,GO:0006420
6440,111242866,X,GO:0000145
6441,111242866,X.1,GO:0006904
6442,111242866,X.2,GO:0015031
6577,111242867,X,GO:0016021
6578,111242867,X.1,GO:0004930
6579,111242867,X.2,GO:0007186
6714,111242868,X,GO:0005634
6715,111242868,X.1,GO:0005737
6716,111242868,X.2,GO:0045211
6717,111242868,X.3,GO:0005515
6718,111242868,X.4,GO:0007528
6719,111242868,X.5,GO:0021522
6720,111242868,X.6,GO:0045666
6721,111242868,X.7,GO:0048665
6722,111242868,X.8,GO:0048666
6851,111242870,X,GO:0006355
6852,111242870,X.1,GO:0043565
6988,111242872,X,GO:0006355
6989,111242872,X.1,GO:0043565
7125,111242874,X,GO:0003676
7126,111242874,X.1,GO:0006355
7262,111242876,X,GO:0003824
7263,111242876,X.1,GO:0030151
7264,111242876,X.2,GO:0030170
7399,111242878,X,GO:0008053
7536,111242879,X,GO:0016020
7537,111242879,X.1,GO:0000030
7538,111242879,X.2,GO:0006493
7673,111242880,X,GO:0003735
7674,111242880,X.1,GO:0005840
7675,111242880,X.2,GO:0006412
7810,111242881,X,GO:0046856
7947,111242886,X,GO:0005739
8084,111242889,X,GO:0005515
8221,111242890,X,GO:0005515
8358,111242891,X,GO:0005634
8359,111242891,X.1,GO:0003712
8360,111242891,X.2,GO:0004402
8361,111242891,X.3,GO:0008270
8362,111242891,X.4,GO:0006355
8495,111242892,X,GO:0005634
8496,111242892,X.1,GO:0003712
8497,111242892,X.2,GO:0004402
8498,111242892,X.3,GO:0008270
8499,111242892,X.4,GO:0006355
8632,111242893,X,GO:0005515
8769,111242896,X,GO:0003735
8770,111242896,X.1,GO:0005840
8771,111242896,X.2,GO:0006412
8906,111242898,X,GO:0055085
9043,111242899,X,GO:0016020
9044,111242899,X.1,GO:0003924
9045,111242899,X.2,GO:0005525
9046,111242899,X.3,GO:0007165
9180,111242900,X,GO:0005839
9181,111242900,X.1,GO:0004298
9182,111242900,X.2,GO:0051603
9317,111242901,X,GO:0003735
9318,111242901,X.1,GO:0005840
9319,111242901,X.2,GO:0006412
9454,111242902,X,GO:0003677
9591,111242903,X,GO:0005634
9728,111242906,X,GO:0004452
9729,111242906,X.1,GO:0016787
9730,111242906,X.2,GO:0008299
9865,111242907,X,GO:0004601
9866,111242907,X.1,GO:0020037
9867,111242907,X.2,GO:0006979
9868,111242907,X.3,GO:0055114
10002,111242913,X,GO:0016747
10003,111242913,X.1,GO:0008152
10139,111242914,X,GO:0005576
10140,111242914,X.1,GO:0008061
10141,111242914,X.2,GO:0006030
10276,111242915,X,GO:0008080
10413,111242916,X,GO:0044424
10550,111242917,X,GO:0003676
10687,111242918,X,GO:0004222
10688,111242918,X.1,GO:0006508
10824,111242920,X,GO:0004402
10825,111242920,X.1,GO:0006355
10826,111242920,X.2,GO:0016573
10961,111242925,X,GO:0080019
11098,111242929,X,GO:0005779
11099,111242929,X.1,GO:0008022
11100,111242929,X.2,GO:0008270
11101,111242929,X.3,GO:0006625
11235,111242932,X,GO:0005096
11236,111242932,X.1,GO:0051056
11372,111242933,X,GO:0003676
11373,111242933,X.1,GO:0005524
11374,111242933,X.2,GO:0004525
11375,111242933,X.3,GO:0006396
11509,111242935,X,GO:0003676
11510,111242935,X.1,GO:0008270
11511,111242935,X.2,GO:0006351
11512,111242935,X.3,GO:0006379
11646,111242939,X,GO:0003676
11783,111242941,X,GO:0016151
11784,111242941,X.1,GO:0006807
11920,111242942,X,GO:0003824
11921,111242942,X.1,GO:0046872
12057,111242943,X,GO:0016042
12058,111242943,X.1,GO:0016787
12194,111242946,X,GO:0016812
12195,111242946,X.1,GO:0005737
12196,111242946,X.2,GO:0019556
12331,111242947,X,GO:0004057
12332,111242947,X.1,GO:0016598
12468,111242949,X,GO:0016021
12605,111242950,X,GO:0005634
12606,111242950,X.1,GO:0030374
12607,111242950,X.2,GO:0046983
12608,111242950,X.3,GO:0006355
12742,111242951,X,GO:0005085
12879,111242952,X,GO:0005576
12880,111242952,X.1,GO:0008061
12881,111242952,X.2,GO:0006030
13016,111242958,X,GO:0006417
13017,111242958,X.1,GO:0005515
13018,111242958,X.2,GO:0010628
13019,111242958,X.3,GO:0044424
13020,111242958,X.4,GO:0003730
13153,111242959,X,GO:0004672
13154,111242959,X.1,GO:0005524
13155,111242959,X.2,GO:0006468
13290,111242965,X,GO:0065007
13427,111242968,X,GO:0003677
13428,111242968,X.1,GO:0046983
13429,111242968,X.2,GO:0006357
13564,111242969,X,GO:0007186
13565,111242969,X.1,GO:0005000
13566,111242969,X.2,GO:0016021
13701,111242971,X,GO:0003677
13702,111242971,X.1,GO:0046983
13703,111242971,X.2,GO:0006357
13838,111242972,X,GO:0006355
13839,111242972,X.1,GO:0043565
13975,111242974,X,GO:0005783
13976,111242974,X.1,GO:0005488
13977,111242974,X.2,GO:0016757
13978,111242974,X.3,GO:0036459
13979,111242974,X.4,GO:0001818
13980,111242974,X.5,GO:0016579
13981,111242974,X.6,GO:0046632
13982,111242974,X.7,GO:0050663
13983,111242974,X.8,GO:0050794
13984,111242974,X.9,GO:0050896
13985,111242974,X.10,GO:0051704
14112,111242976,X,GO:0008017
14113,111242976,X.1,GO:0000226
14114,111242976,X.2,GO:0000910
14249,111242977,X,GO:0007186
14250,111242977,X.1,GO:0016021
14251,111242977,X.2,GO:0004983
14386,111242979,X,GO:0003676
14523,111242980,X,GO:0004672
14524,111242980,X.1,GO:0005524
14525,111242980,X.2,GO:0006468
14660,111242981,X,GO:0005515
14797,111242983,X,GO:0005515
14934,111242984,X,GO:0005921
15071,111242985,X,GO:0005921
15208,111242988,X,GO:0016021
15345,111242989,X,GO:0005515
15346,111242989,X.1,GO:0007094
15482,111242991,X,GO:0005515
15619,111242994,X,GO:0004168
15620,111242994,X.1,GO:0043048
15756,111242998,X,GO:0014069
15757,111242998,X.1,GO:0032570
15758,111242998,X.2,GO:0007411
15759,111242998,X.3,GO:0061738
15760,111242998,X.4,GO:0005874
15761,111242998,X.5,GO:0007413
15762,111242998,X.6,GO:0001673
15763,111242998,X.7,GO:0001786
15764,111242998,X.8,GO:1990124
15765,111242998,X.9,GO:0003723
15766,111242998,X.10,GO:0071013
15767,111242998,X.11,GO:0001700
15768,111242998,X.12,GO:0043195
15769,111242998,X.13,GO:0001822
15770,111242998,X.14,GO:0071011
15771,111242998,X.15,GO:0030707
15772,111242998,X.16,GO:0043198
15773,111242998,X.17,GO:0043197
15774,111242998,X.18,GO:0051087
15775,111242998,X.19,GO:0051129
15776,111242998,X.20,GO:0036128
15777,111242998,X.21,GO:0019904
15778,111242998,X.22,GO:0044849
15779,111242998,X.23,GO:0021549
15780,111242998,X.24,GO:0007141
15781,111242998,X.25,GO:0005882
15782,111242998,X.26,GO:0090063
15783,111242998,X.27,GO:0043234
15784,111242998,X.28,GO:0005765
15785,111242998,X.29,GO:0007269
15786,111242998,X.30,GO:0030018
15787,111242998,X.31,GO:0006606
15788,111242998,X.32,GO:0010667
15789,111242998,X.33,GO:0016246
15790,111242998,X.34,GO:1904593
15791,111242998,X.35,GO:1904592
15792,111242998,X.36,GO:1903265
15793,111242998,X.37,GO:0042277
15794,111242998,X.38,GO:0000795
15795,111242998,X.39,GO:0061635
15796,111242998,X.40,GO:0016191
15797,111242998,X.41,GO:0034605
15798,111242998,X.42,GO:0070062
15799,111242998,X.43,GO:0005726
15800,111242998,X.44,GO:0048026
15801,111242998,X.45,GO:0099523
15802,111242998,X.46,GO:0071276
15803,111242998,X.47,GO:0099524
15804,111242998,X.48,GO:0016235
15805,111242998,X.49,GO:0070868
15806,111242998,X.50,GO:0061741
15807,111242998,X.51,GO:1904764
15808,111242998,X.52,GO:1901896
15809,111242998,X.53,GO:0043531
15810,111242998,X.54,GO:0044743
15811,111242998,X.55,GO:0005743
15812,111242998,X.56,GO:0007369
15813,111242998,X.57,GO:0007519
15814,111242998,X.58,GO:1990832
15815,111242998,X.59,GO:1990833
15816,111242998,X.60,GO:1990834
15817,111242998,X.61,GO:1990836
15818,111242998,X.62,GO:0031686
15819,111242998,X.63,GO:0016607
15820,111242998,X.64,GO:0008021
15821,111242998,X.65,GO:1903206
15822,111242998,X.66,GO:0046777
15823,111242998,X.67,GO:1903842
15824,111242998,X.68,GO:0030900
15825,111242998,X.69,GO:0007608
15826,111242998,X.70,GO:0048568
15827,111242998,X.71,GO:0070194
15828,111242998,X.72,GO:0097214
15829,111242998,X.73,GO:0046034
15830,111242998,X.74,GO:0031662
15831,111242998,X.75,GO:0032355
15832,111242998,X.76,GO:0051219
15833,111242998,X.77,GO:0014823
15834,111242998,X.78,GO:0001916
15835,111242998,X.79,GO:0050766
15836,111242998,X.80,GO:0001917
15837,111242998,X.81,GO:0043209
15838,111242998,X.82,GO:0005770
15839,111242998,X.83,GO:0042594
15840,111242998,X.84,GO:0045862
15841,111242998,X.85,GO:0043204
15842,111242998,X.86,GO:0006986
15843,111242998,X.87,GO:0005776
15844,111242998,X.88,GO:0005524
15845,111242998,X.89,GO:0045471
15846,111242998,X.90,GO:0051861
15847,111242998,X.91,GO:0000082
15848,111242998,X.92,GO:0072687
15849,111242998,X.93,GO:0044829
15850,111242998,X.94,GO:0007286
15851,111242998,X.95,GO:0046688
15852,111242998,X.96,GO:0051085
15853,111242998,X.97,GO:0051082
15854,111242998,X.98,GO:0008134
15855,111242998,X.99,GO:0007568
15856,111242998,X.100,GO:0009986
15857,111242998,X.101,GO:0005813
15858,111242998,X.102,GO:0048471
15859,111242998,X.103,GO:0045121
15860,111242998,X.104,GO:0035967
15861,111242998,X.105,GO:0010045
15862,111242998,X.106,GO:0019899
15893,111242999,X,GO:0005634
15894,111242999,X.1,GO:0005739
15895,111242999,X.2,GO:0005883
15896,111242999,X.3,GO:0014069
15897,111242999,X.4,GO:0030424
15898,111242999,X.5,GO:0043204
15899,111242999,X.6,GO:0043209
15900,111242999,X.7,GO:0097418
15901,111242999,X.8,GO:0005200
15902,111242999,X.9,GO:0015643
15903,111242999,X.10,GO:0019901
15904,111242999,X.11,GO:0030674
15905,111242999,X.12,GO:0046982
15906,111242999,X.13,GO:0000226
15907,111242999,X.14,GO:0001552
15908,111242999,X.15,GO:0021510
15909,111242999,X.16,GO:0021766
15910,111242999,X.17,GO:0021987
15911,111242999,X.18,GO:0031103
15912,111242999,X.19,GO:0033693
15913,111242999,X.20,GO:0034599
15914,111242999,X.21,GO:0042220
15915,111242999,X.22,GO:0048936
15916,111242999,X.23,GO:0071392
15917,111242999,X.24,GO:1902513
15918,111242999,X.25,GO:1903935
15919,111242999,X.26,GO:1903937
15920,111242999,X.27,GO:1990830
16030,111243000,X,GO:0042302
16167,111243005,X,GO:0005509
16168,111243005,X.1,GO:0005515
16304,111243010,X,GO:0005829
16305,111243010,X.1,GO:0036464
16306,111243010,X.2,GO:0016783
16307,111243010,X.3,GO:0006790
16441,111243013,X,GO:0035556
16578,111243014,X,GO:0000276
16579,111243014,X.1,GO:0015078
16580,111243014,X.2,GO:0015986
16715,111243017,X,GO:0044424
16716,111243017,X.1,GO:0009987
16717,111243017,X.2,GO:0071840
16852,111243018,X,GO:0016021
16989,111243022,X,GO:0008081
16990,111243022,X.1,GO:0006629
17126,111243024,X,GO:0005634
17127,111243024,X.1,GO:0003700
17128,111243024,X.2,GO:0035497
17129,111243024,X.3,GO:0030968
17130,111243024,X.4,GO:0012505
17131,111243024,X.5,GO:0006357
17263,111243025,X,GO:0016020
17264,111243025,X.1,GO:0003924
17265,111243025,X.2,GO:0005525
17266,111243025,X.3,GO:0007165
17400,111243030,X,GO:0016021
17401,111243030,X.1,GO:0022857
17402,111243030,X.2,GO:0055085
17537,111243031,X,GO:0034097
17538,111243031,X.1,GO:0043229
17539,111243031,X.2,GO:0045916
17540,111243031,X.3,GO:0007399
17541,111243031,X.4,GO:0044444
17542,111243031,X.5,GO:0005576
17543,111243031,X.6,GO:0005886
17544,111243031,X.7,GO:0005515
17545,111243031,X.8,GO:0004888
17546,111243031,X.9,GO:0051179
17547,111243031,X.10,GO:0048522
17548,111243031,X.11,GO:0097367
17549,111243031,X.12,GO:0045321
17550,111243031,X.13,GO:0098589
17551,111243031,X.14,GO:0051716
17552,111243031,X.15,GO:0016021
17553,111243031,X.16,GO:0030154
17554,111243031,X.17,GO:0031982
17555,111243031,X.18,GO:0012505
17556,111243031,X.19,GO:0051704
17557,111243031,X.20,GO:0098609
17674,111243033,X,GO:0004672
17675,111243033,X.1,GO:0005524
17676,111243033,X.2,GO:0006468
17811,111243034,X,GO:0005515
17948,111243035,X,GO:0005605
17949,111243035,X.1,GO:0009986
17950,111243035,X.2,GO:0005518
17951,111243035,X.3,GO:0043237
17952,111243035,X.4,GO:0043394
17953,111243035,X.5,GO:0007160
17954,111243035,X.6,GO:0030198
18085,111243038,X,GO:0005737
18086,111243038,X.1,GO:0016020
18087,111243038,X.2,GO:0043227
18088,111243038,X.3,GO:0003723
18089,111243038,X.4,GO:0008022
18090,111243038,X.5,GO:0002244
18222,111243040,X,GO:0007165
18359,111243041,X,GO:0003676
18496,111243043,X,GO:0005515
18633,111243045,X,GO:0003824
18634,111243045,X.1,GO:0008152
18770,111243047,X,GO:0004013
18771,111243047,X.1,GO:0051287
18772,111243047,X.2,GO:0006730
18773,111243047,X.3,GO:0019510
18907,111243050,X,GO:0006355
18908,111243050,X.1,GO:0043565
19044,111243053,X,GO:0003676
19181,111243054,X,GO:0005815
19182,111243054,X.1,GO:0007020
19183,111243054,X.2,GO:0000922
19184,111243054,X.3,GO:0043015
19318,111243055,X,GO:0003677
19319,111243055,X.1,GO:0006355
19455,111243056,X,GO:0005515
19456,111243056,X.1,GO:0046872
19592,111243057,X,GO:0061700
19593,111243057,X.1,GO:0005515
19594,111243057,X.2,GO:0032008
19729,111243058,X,GO:0014069
19730,111243058,X.1,GO:0032570
19731,111243058,X.2,GO:0007411
19732,111243058,X.3,GO:0000974
19733,111243058,X.4,GO:0061738
19734,111243058,X.5,GO:0045648
19735,111243058,X.6,GO:0005874
19736,111243058,X.7,GO:0007413
19737,111243058,X.8,GO:0001673
19738,111243058,X.9,GO:0001786
19739,111243058,X.10,GO:1990124
19740,111243058,X.11,GO:0003723
19741,111243058,X.12,GO:0071013
19742,111243058,X.13,GO:0001700
19743,111243058,X.14,GO:0043195
19744,111243058,X.15,GO:0001822
19745,111243058,X.16,GO:0071011
19746,111243058,X.17,GO:0030707
19747,111243058,X.18,GO:0043198
19748,111243058,X.19,GO:0043197
19749,111243058,X.20,GO:0051087
19750,111243058,X.21,GO:0036128
19751,111243058,X.22,GO:0031072
19752,111243058,X.23,GO:0044849
19753,111243058,X.24,GO:0042826
19754,111243058,X.25,GO:0021549
19755,111243058,X.26,GO:0007141
19756,111243058,X.27,GO:0005882
19757,111243058,X.28,GO:0090063
19758,111243058,X.29,GO:0005765
19759,111243058,X.30,GO:0007269
19760,111243058,X.31,GO:0030018
19761,111243058,X.32,GO:0031625
19762,111243058,X.33,GO:0006606
19763,111243058,X.34,GO:0010667
19764,111243058,X.35,GO:0016246
19765,111243058,X.36,GO:1904593
19766,111243058,X.37,GO:1904592
19767,111243058,X.38,GO:1903265
19768,111243058,X.39,GO:1900034
19769,111243058,X.40,GO:0008285
19770,111243058,X.41,GO:0042277
19771,111243058,X.42,GO:0005730
19772,111243058,X.43,GO:0000795
19773,111243058,X.44,GO:0061635
19774,111243058,X.45,GO:0009409
19775,111243058,X.46,GO:0016191
19776,111243058,X.47,GO:0070062
19777,111243058,X.48,GO:0044183
19778,111243058,X.49,GO:0005726
19779,111243058,X.50,GO:0048026
19780,111243058,X.51,GO:0099523
19781,111243058,X.52,GO:0071276
19782,111243058,X.53,GO:0099524
19783,111243058,X.54,GO:0016235
19784,111243058,X.55,GO:0070868
19785,111243058,X.56,GO:0061740
19786,111243058,X.57,GO:0061741
19787,111243058,X.58,GO:1904764
19788,111243058,X.59,GO:1901896
19789,111243058,X.60,GO:0043531
19790,111243058,X.61,GO:0023026
19791,111243058,X.62,GO:0044743
19792,111243058,X.63,GO:0005743
19793,111243058,X.64,GO:0007519
19794,111243058,X.65,GO:1990832
19795,111243058,X.66,GO:1990833
19796,111243058,X.67,GO:1990834
19797,111243058,X.68,GO:1990836
19798,111243058,X.69,GO:0031686
19799,111243058,X.70,GO:0055131
19800,111243058,X.71,GO:0016607
19801,111243058,X.72,GO:0008021
19802,111243058,X.73,GO:1903206
19803,111243058,X.74,GO:0046777
19804,111243058,X.75,GO:0001106
19805,111243058,X.76,GO:0097201
19806,111243058,X.77,GO:0030900
19807,111243058,X.78,GO:1902904
19808,111243058,X.79,GO:0045296
19809,111243058,X.80,GO:0007608
19810,111243058,X.81,GO:0031397
19811,111243058,X.82,GO:1901673
19812,111243058,X.83,GO:0032757
19813,111243058,X.84,GO:0070194
19814,111243058,X.85,GO:0097214
19815,111243058,X.86,GO:0000151
19816,111243058,X.87,GO:0042470
19817,111243058,X.88,GO:0046034
19818,111243058,X.89,GO:0031662
19819,111243058,X.90,GO:0032355
19820,111243058,X.91,GO:0014823
19821,111243058,X.92,GO:0001916
19822,111243058,X.93,GO:0050766
19823,111243058,X.94,GO:0001917
19824,111243058,X.95,GO:0046718
19825,111243058,X.96,GO:0043209
19826,111243058,X.97,GO:0005770
19827,111243058,X.98,GO:0042594
19828,111243058,X.99,GO:0045862
19829,111243058,X.100,GO:0043204
19830,111243058,X.101,GO:0005776
19831,111243058,X.102,GO:0005524
19832,111243058,X.103,GO:0045471
19833,111243058,X.104,GO:0051861
19834,111243058,X.105,GO:0005925
19835,111243058,X.106,GO:0072562
19836,111243058,X.107,GO:0000082
19837,111243058,X.108,GO:0072687
19838,111243058,X.109,GO:0031012
19839,111243058,X.110,GO:0044829
19840,111243058,X.111,GO:0007286
19841,111243058,X.112,GO:0051085
19842,111243058,X.113,GO:0005783
19843,111243058,X.114,GO:0051082
19844,111243058,X.115,GO:0008134
19845,111243058,X.116,GO:0007568
19846,111243058,X.117,GO:0090084
19847,111243058,X.118,GO:0009986
19848,111243058,X.119,GO:0005813
19849,111243058,X.120,GO:0048471
19850,111243058,X.121,GO:0070370
19851,111243058,X.122,GO:0045121
19852,111243058,X.123,GO:0035967
19853,111243058,X.124,GO:0001618
19854,111243058,X.125,GO:0050821
19855,111243058,X.126,GO:1902380
19856,111243058,X.127,GO:0010045
19857,111243058,X.128,GO:0031249
19858,111243058,X.129,GO:0097718
19866,111243059,X,GO:0014069
19867,111243059,X.1,GO:0032570
19868,111243059,X.2,GO:0007411
19869,111243059,X.3,GO:0000974
19870,111243059,X.4,GO:0061738
19871,111243059,X.5,GO:0005874
19872,111243059,X.6,GO:0007413
19873,111243059,X.7,GO:0001786
19874,111243059,X.8,GO:1990124
19875,111243059,X.9,GO:0003723
19876,111243059,X.10,GO:0071013
19877,111243059,X.11,GO:0001700
19878,111243059,X.12,GO:0043195
19879,111243059,X.13,GO:0001822
19880,111243059,X.14,GO:0071011
19881,111243059,X.15,GO:0030707
19882,111243059,X.16,GO:0043198
19883,111243059,X.17,GO:0043197
19884,111243059,X.18,GO:0051087
19885,111243059,X.19,GO:0008180
19886,111243059,X.20,GO:0031072
19887,111243059,X.21,GO:0044849
19888,111243059,X.22,GO:0021549
19889,111243059,X.23,GO:0005882
19890,111243059,X.24,GO:0005765
19891,111243059,X.25,GO:0007269
19892,111243059,X.26,GO:0005886
19893,111243059,X.27,GO:0030018
19894,111243059,X.28,GO:0031625
19895,111243059,X.29,GO:0005759
19896,111243059,X.30,GO:0043085
19897,111243059,X.31,GO:0006606
19898,111243059,X.32,GO:0010667
19899,111243059,X.33,GO:0016246
19900,111243059,X.34,GO:1904593
19901,111243059,X.35,GO:1904592
19902,111243059,X.36,GO:0042277
19903,111243059,X.37,GO:0005730
19904,111243059,X.38,GO:0061635
19905,111243059,X.39,GO:0016191
19906,111243059,X.40,GO:0034605
19907,111243059,X.41,GO:0070062
19908,111243059,X.42,GO:0005726
19909,111243059,X.43,GO:0048026
19910,111243059,X.44,GO:0099523
19911,111243059,X.45,GO:0071276
19912,111243059,X.46,GO:0099524
19913,111243059,X.47,GO:0070868
19914,111243059,X.48,GO:0061740
19915,111243059,X.49,GO:0061741
19916,111243059,X.50,GO:1904764
19917,111243059,X.51,GO:0043531
19918,111243059,X.52,GO:0023026
19919,111243059,X.53,GO:0044743
19920,111243059,X.54,GO:0002199
19921,111243059,X.55,GO:0005743
19922,111243059,X.56,GO:1903955
19923,111243059,X.57,GO:0007369
19924,111243059,X.58,GO:0007519
19925,111243059,X.59,GO:1990832
19926,111243059,X.60,GO:1990833
19927,111243059,X.61,GO:1990834
19928,111243059,X.62,GO:1990836
19929,111243059,X.63,GO:0031686
19930,111243059,X.64,GO:0055131
19931,111243059,X.65,GO:0008021
19932,111243059,X.66,GO:1903206
19933,111243059,X.67,GO:0046777
19934,111243059,X.68,GO:1903842
19935,111243059,X.69,GO:0030900
19936,111243059,X.70,GO:1902904
19937,111243059,X.71,GO:0045296
19938,111243059,X.72,GO:0007608
19939,111243059,X.73,GO:0051726
19940,111243059,X.74,GO:0048568
19941,111243059,X.75,GO:0007339
19942,111243059,X.76,GO:0097214
19943,111243059,X.77,GO:0000151
19944,111243059,X.78,GO:0042470
19945,111243059,X.79,GO:0046034
19946,111243059,X.80,GO:0032355
19947,111243059,X.81,GO:0051219
19948,111243059,X.82,GO:0014823
19949,111243059,X.83,GO:0001916
19950,111243059,X.84,GO:0050766
19951,111243059,X.85,GO:0001917
19952,111243059,X.86,GO:0043209
19953,111243059,X.87,GO:0005770
19954,111243059,X.88,GO:0042594
19955,111243059,X.89,GO:0045862
19956,111243059,X.90,GO:0043204
19957,111243059,X.91,GO:0006986
