,Gene.id,gene.id,GO.ids
307162,111262929,X.7,GO:0006457
307163,111262929,X.8,GO:0007062
307164,111262929,X.9,GO:0008283
307165,111262929,X.10,GO:0009555
307166,111262929,X.11,GO:0009735
307167,111262929,X.12,GO:0009880
307168,111262929,X.13,GO:0009965
307169,111262929,X.14,GO:0010286
307170,111262929,X.15,GO:0010450
307171,111262929,X.16,GO:0030473
307172,111262929,X.17,GO:0031505
307173,111262929,X.18,GO:0043434
307174,111262929,X.19,GO:0048448
307175,111262929,X.20,GO:0048833
307176,111262929,X.21,GO:0051301
307292,111262930,X,GO:0016021
307293,111262930,X.1,GO:0005452
307294,111262930,X.2,GO:0006820
307429,111262933,X,GO:0004672
307430,111262933,X.1,GO:0005524
307431,111262933,X.2,GO:0006468
307566,111262936,X,GO:0005783
307567,111262936,X.1,GO:0005794
307568,111262936,X.2,GO:0005515
307569,111262936,X.3,GO:0001675
307570,111262936,X.4,GO:0001819
307571,111262936,X.5,GO:0007289
307572,111262936,X.6,GO:0010629
307573,111262936,X.7,GO:0030317
307574,111262936,X.8,GO:0032275
307575,111262936,X.9,GO:0033327
307576,111262936,X.10,GO:0042742
307577,111262936,X.11,GO:0043066
307578,111262936,X.12,GO:0061136
307579,111262936,X.13,GO:0071407
307580,111262936,X.14,GO:2000845
307703,111262937,X,GO:0000153
307704,111262937,X.1,GO:0005829
307705,111262937,X.2,GO:0019776
307706,111262937,X.3,GO:0019777
307707,111262937,X.4,GO:0019899
307708,111262937,X.5,GO:0000045
307709,111262937,X.6,GO:0000422
307710,111262937,X.7,GO:0015031
307711,111262937,X.8,GO:0016567
307712,111262937,X.9,GO:0034613
307713,111262937,X.10,GO:0043653
307714,111262937,X.11,GO:0044804
307715,111262937,X.12,GO:0050765
307716,111262937,X.13,GO:1902017
307840,111262939,X,GO:0003700
307841,111262939,X.1,GO:0008270
307842,111262939,X.2,GO:0043565
307843,111262939,X.3,GO:0006355
307977,111262940,X,GO:0006011
307978,111262940,X.1,GO:0003983
308114,111262945,X,GO:0016021
308115,111262945,X.1,GO:0008324
308116,111262945,X.2,GO:0006812
308117,111262945,X.3,GO:0055085
308251,111262946,X,GO:0016592
308252,111262946,X.1,GO:0001104
308253,111262946,X.2,GO:0006357
308388,111262947,X,GO:0005634
308525,111262948,X,GO:0005515
308662,111262950,X,GO:0016020
308663,111262950,X.1,GO:0044441
308664,111262950,X.2,GO:0007275
308665,111262950,X.3,GO:0009987
308799,111262952,X,GO:0005737
308800,111262952,X.1,GO:0005515
308801,111262952,X.2,GO:0006886
308802,111262952,X.3,GO:0007033
308936,111262953,X,GO:0005634
308937,111262953,X.1,GO:0005737
308938,111262953,X.2,GO:0004861
308939,111262953,X.3,GO:0017069
308940,111262953,X.4,GO:0000122
309073,111262954,X,GO:0016746
309210,111262955,X,GO:0005515
309347,111262956,X,GO:0004722
309348,111262956,X.1,GO:0006470
309484,111262957,X,GO:0005515
309621,111262958,X,GO:0030529
309622,111262958,X.1,GO:0042254
309758,111262960,X,GO:0007186
309759,111262960,X.1,GO:0003924
309760,111262960,X.2,GO:0019001
309761,111262960,X.3,GO:0031683
309762,111262960,X.4,GO:0004871
309895,111262961,X,GO:0005515
310032,111262963,X,GO:0010181
310033,111262963,X.1,GO:0051287
310034,111262963,X.2,GO:0008137
310035,111262963,X.3,GO:0055114
310036,111262963,X.4,GO:0051539
310169,111262964,X,GO:0008318
310170,111262964,X.1,GO:0018342
310306,111262965,X,GO:0016021
310307,111262965,X.1,GO:0008146
310308,111262965,X.2,GO:0016051
310443,111262966,X,GO:0043009
310444,111262966,X.1,GO:0003677
310445,111262966,X.2,GO:0005515
310446,111262966,X.3,GO:0005737
310447,111262966,X.4,GO:0016020
310448,111262966,X.5,GO:0043167
310449,111262966,X.6,GO:0017111
310450,111262966,X.7,GO:0005730
310451,111262966,X.8,GO:0005654
310452,111262966,X.9,GO:0006357
310580,111262970,X,GO:0016020
310717,111262971,X,GO:0004965
310718,111262971,X.1,GO:0007186
310719,111262971,X.2,GO:0016021
310854,111262975,X,GO:0005891
310855,111262975,X.1,GO:0005245
310856,111262975,X.2,GO:0005515
310857,111262975,X.3,GO:0070588
310991,111262977,X,GO:0005515
311128,111262979,X,GO:0005515
311129,111262979,X.1,GO:0035091
311130,111262979,X.2,GO:0007165
311265,111262981,X,GO:0006355
311266,111262981,X.1,GO:0043565
311402,111262983,X,GO:0004672
311403,111262983,X.1,GO:0005524
311404,111262983,X.2,GO:0006468
311539,111262984,X,GO:0005965
311540,111262984,X.1,GO:0003824
311541,111262984,X.2,GO:0018343
311542,111262984,X.3,GO:0042127
311676,111262985,X,GO:0005515
311813,111262986,X,GO:0005524
311814,111262986,X.1,GO:0043141
311815,111262986,X.2,GO:0031011
311950,111262989,X,GO:0004672
311951,111262989,X.1,GO:0005524
311952,111262989,X.2,GO:0006468
312087,111262993,X,GO:0006886
312088,111262993,X.1,GO:0008536
312224,111262996,X,GO:0005515
312225,111262996,X.1,GO:0006508
312226,111262996,X.2,GO:0004222
312361,111262997,X,GO:0005086
312362,111262997,X.1,GO:0032012
312498,111262998,X,GO:0005515
312635,111262999,X,GO:0005783
312636,111262999,X.1,GO:0044425
312637,111262999,X.2,GO:0007275
312638,111262999,X.3,GO:0009966
312772,111263003,X,GO:0005576
312773,111263003,X.1,GO:0004553
312774,111263003,X.2,GO:0008061
312775,111263003,X.3,GO:0005975
312776,111263003,X.4,GO:0006030
312909,111263004,X,GO:0031966
312910,111263004,X.1,GO:0005310
312911,111263004,X.2,GO:1901682
312912,111263004,X.3,GO:0006839
312913,111263004,X.4,GO:0008152
312914,111263004,X.5,GO:0008272
312915,111263004,X.6,GO:0009987
312916,111263004,X.7,GO:0015729
312917,111263004,X.8,GO:0034659
312918,111263004,X.9,GO:0050789
312919,111263004,X.10,GO:0050896
312920,111263004,X.11,GO:0055085
313046,111263009,X,GO:0043231
313047,111263009,X.1,GO:0044444
313048,111263009,X.2,GO:0000287
313049,111263009,X.3,GO:0016301
313050,111263009,X.4,GO:0016491
313051,111263009,X.5,GO:0016773
313052,111263009,X.6,GO:0016310
313053,111263009,X.7,GO:0044238
313054,111263009,X.8,GO:0071704
313183,111263010,X,GO:0016020
313184,111263010,X.1,GO:0005272
313185,111263010,X.2,GO:0006814
313320,111263014,X,GO:0005515
313457,111263015,X,GO:0008137
313458,111263015,X.1,GO:0055114
313594,111263016,X,GO:0005741
313595,111263016,X.1,GO:0006626
313731,111263017,X,GO:0005515
313868,111263018,X,GO:0005524
313869,111263018,X.1,GO:0006003
313870,111263018,X.2,GO:0006000
313871,111263018,X.3,GO:0003873
314005,111263021,X,GO:0016020
314006,111263021,X.1,GO:0007275
314007,111263021,X.2,GO:0009966
314142,111263022,X,GO:0043231
314143,111263022,X.1,GO:0016298
314144,111263022,X.2,GO:0052689
314145,111263022,X.3,GO:0006629
314146,111263022,X.4,GO:0032501
314147,111263022,X.5,GO:0044237
314148,111263022,X.6,GO:0048856
314279,111263025,X,GO:0003676
314280,111263025,X.1,GO:0005515
314416,111263026,X,GO:0003723
314417,111263026,X.1,GO:0033897
314553,111263029,X,GO:0016021
314554,111263029,X.1,GO:0055085
314690,111263030,X,GO:0006470
314691,111263030,X.1,GO:0008138
314827,111263033,X,GO:0005515
314964,111263040,X,GO:0016746
314965,111263040,X.1,GO:0008152
315101,111263042,X,GO:0003755
315102,111263042,X.1,GO:0000413
315103,111263042,X.2,GO:0006457
315238,111263044,X,GO:0005515
315239,111263044,X.1,GO:0006886
315375,111263045,X,GO:0004252
315376,111263045,X.1,GO:0006508
315512,111263047,X,GO:0005524
315513,111263047,X.1,GO:0006468
315514,111263047,X.2,GO:0035556
315515,111263047,X.3,GO:0004697
315649,111263048,X,GO:0005730
315650,111263048,X.1,GO:0005829
315651,111263048,X.2,GO:0030687
315652,111263048,X.3,GO:0005515
315653,111263048,X.4,GO:0008097
315654,111263048,X.5,GO:0042134
315655,111263048,X.6,GO:0000027
315656,111263048,X.7,GO:0006364
315657,111263048,X.8,GO:0040018
315786,111263050,X,GO:0016491
315787,111263050,X.1,GO:0055114
315923,111263051,X,GO:0003677
315924,111263051,X.1,GO:0003887
315925,111263051,X.2,GO:0006351
316060,111263052,X,GO:0009072
316061,111263052,X.1,GO:0016714
316062,111263052,X.2,GO:0005506
316063,111263052,X.3,GO:0055114
316197,111263054,X,GO:0016020
316198,111263054,X.1,GO:0016758
316199,111263054,X.2,GO:0005975
316334,111263056,X,GO:0005089
316335,111263056,X.1,GO:0035023
316471,111263057,X,GO:0005515
316472,111263057,X.1,GO:0004407
316473,111263057,X.2,GO:0000118
316474,111263057,X.3,GO:0016575
316608,111263060,X,GO:0005515
316745,111263061,X,GO:0005524
316746,111263061,X.1,GO:0046872
316747,111263061,X.2,GO:0003989
316748,111263061,X.3,GO:0004075
316749,111263061,X.4,GO:0006633
316882,111263062,X,GO:0046872
316883,111263062,X.1,GO:0006508
316884,111263062,X.2,GO:0004222
317019,111263063,X,GO:0071949
317020,111263063,X.1,GO:0005777
317021,111263063,X.2,GO:0006635
317022,111263063,X.3,GO:0003997
317156,111263065,X,GO:0016021
317293,111263067,X,GO:0042302
317430,111263069,X,GO:0016020
317431,111263069,X.1,GO:0003924
317432,111263069,X.2,GO:0005525
317433,111263069,X.3,GO:0007165
317567,111263072,X,GO:0005576
317568,111263072,X.1,GO:0005768
317569,111263072,X.2,GO:0005829
317570,111263072,X.3,GO:0016020
317571,111263072,X.4,GO:0043231
317572,111263072,X.5,GO:0005515
317573,111263072,X.6,GO:0031323
317574,111263072,X.7,GO:0042147
317575,111263072,X.8,GO:0043547
317576,111263072,X.9,GO:0060255
317577,111263072,X.10,GO:1902017
317704,111263074,X,GO:0005886
317705,111263074,X.1,GO:0043227
317706,111263074,X.2,GO:0043229
317707,111263074,X.3,GO:0044425
317708,111263074,X.4,GO:0005216
317709,111263074,X.5,GO:0015318
317710,111263074,X.6,GO:0016787
317711,111263074,X.7,GO:0006811
317712,111263074,X.8,GO:0055085
317841,111263080,X,GO:0016021
317842,111263080,X.1,GO:0004930
317843,111263080,X.2,GO:0007186
317978,111263081,X,GO:0005515
318115,111263084,X,GO:0000045
318116,111263084,X.1,GO:0005515
318117,111263084,X.2,GO:0000407
318118,111263084,X.3,GO:0080025
318119,111263084,X.4,GO:0032266
318252,111263085,X,GO:0016021
318389,111263087,X,GO:0006508
318390,111263087,X.1,GO:0004222
318526,111263088,X,GO:0005515
318663,111263089,X,GO:0005666
318664,111263089,X.1,GO:0006383
318800,111263095,X,GO:0016021
318801,111263095,X.1,GO:0005452
318802,111263095,X.2,GO:0006820
318937,111263098,X,GO:0003723
318938,111263098,X.1,GO:0033897
319074,111263099,X,GO:0003723
319075,111263099,X.1,GO:0033897
319211,111263100,X,GO:0003723
319212,111263100,X.1,GO:0033897
319348,111263101,X,GO:0003723
319349,111263101,X.1,GO:0033897
319485,111263102,X,GO:0006629
319622,111263103,X,GO:0005737
319623,111263103,X.1,GO:0016020
319624,111263103,X.2,GO:0005515
319625,111263103,X.3,GO:0007166
319626,111263103,X.4,GO:0032501
319627,111263103,X.5,GO:0045321
319628,111263103,X.6,GO:0048518
319629,111263103,X.7,GO:0048583
319759,111263110,X,GO:0044440
319760,111263110,X.1,GO:0098588
319761,111263110,X.2,GO:0098805
319762,111263110,X.3,GO:0005488
319763,111263110,X.4,GO:0065007
319896,111263111,X,GO:0007165
320033,111263112,X,GO:0006044
320034,111263112,X.1,GO:0008448
320170,111263113,X,GO:0005737
320171,111263113,X.1,GO:0005506
320172,111263113,X.2,GO:0050113
320173,111263113,X.3,GO:0019310
320174,111263113,X.4,GO:0055114
320307,111263114,X,GO:0005523
320308,111263114,X.1,GO:0051694
320444,111263119,X,GO:0008528
320445,111263119,X.1,GO:0007186
320446,111263119,X.2,GO:0016021
320581,111263122,X,GO:0008270
320718,111263123,X,GO:0009507
320719,111263123,X.1,GO:0030176
320720,111263123,X.2,GO:0047874
320721,111263123,X.3,GO:0006487
320722,111263123,X.4,GO:0006489
320855,111263125,X,GO:0042302
320992,111263126,X,GO:0042302
321129,111263127,X,GO:0030246
321266,111263129,X,GO:0005815
321267,111263129,X.1,GO:0034453
321403,111263130,X,GO:0055085
321540,111263131,X,GO:0051015
321541,111263131,X.1,GO:0007155
321542,111263131,X.2,GO:0007266
321677,111263132,X,GO:0016773
321678,111263132,X.1,GO:0005975
321814,111263133,X,GO:0000139
321815,111263133,X.1,GO:0016021
321816,111263133,X.2,GO:0005351
321817,111263133,X.3,GO:0008643
321951,111263134,X,GO:0016021
321952,111263134,X.1,GO:0004930
321953,111263134,X.2,GO:0007186
322088,111263136,X,GO:0035098
322089,111263136,X.1,GO:0005515
322090,111263136,X.2,GO:0016571
322225,111263138,X,GO:0000151
322226,111263138,X.1,GO:0005618
322227,111263138,X.2,GO:0005789
322228,111263138,X.3,GO:0005515
322229,111263138,X.4,GO:0061630
322230,111263138,X.5,GO:0000209
322231,111263138,X.6,GO:0006986
322232,111263138,X.7,GO:0010468
322233,111263138,X.8,GO:0010941
322234,111263138,X.9,GO:0036503
322235,111263138,X.10,GO:0043161
322236,111263138,X.11,GO:0048583
322237,111263138,X.12,GO:0061515
322362,111263139,X,GO:0008324
322363,111263139,X.1,GO:0006812
322499,111263141,X,GO:0010197
322500,111263141,X.1,GO:0034472
322501,111263141,X.2,GO:0006398
322502,111263141,X.3,GO:0006378
322503,111263141,X.4,GO:0004521
322504,111263141,X.5,GO:0006379
322505,111263141,X.6,GO:0008409
322506,111263141,X.7,GO:0003723
322507,111263141,X.8,GO:0005515
322508,111263141,X.9,GO:0005847
322509,111263141,X.10,GO:0043484
322510,111263141,X.11,GO:0072562
322511,111263141,X.12,GO:0005829
322512,111263141,X.13,GO:0032039
322636,111263149,X,GO:0003723
322637,111263149,X.1,GO:0006355
322773,111263150,X,GO:0005515
322910,111263153,X,GO:0016021
322911,111263153,X.1,GO:0005515
322912,111263153,X.2,GO:0016192
323047,111263154,X,GO:0004185
323048,111263154,X.1,GO:0006508
323184,111263155,X,GO:0007099
323185,111263155,X.1,GO:0005814
323186,111263155,X.2,GO:0032465
323321,111263156,X,GO:0005524
323322,111263156,X.1,GO:0042626
323323,111263156,X.2,GO:0055085
323324,111263156,X.3,GO:0016021
323458,111263157,X,GO:0005730
323459,111263157,X.1,GO:0005813
323460,111263157,X.2,GO:0044444
323461,111263157,X.3,GO:0005515
323462,111263157,X.4,GO:0016798
323463,111263157,X.5,GO:0019213
323464,111263157,X.6,GO:0006974
323465,111263157,X.7,GO:0007420
323466,111263157,X.8,GO:0032526
323467,111263157,X.9,GO:0042278
323468,111263157,X.10,GO:0051725
323595,111263160,X,GO:0016791
323732,111263161,X,GO:0005634
323733,111263161,X.1,GO:0003677
323734,111263161,X.2,GO:0003950
323735,111263161,X.3,GO:0008270
323736,111263161,X.4,GO:0051287
323737,111263161,X.5,GO:0006471
323869,111263162,X,GO:0005515
324006,111263163,X,GO:0003735
324007,111263163,X.1,GO:0022625
324008,111263163,X.2,GO:0006412
324143,111263168,X,GO:0003676
324280,111263169,X,GO:0015016
324281,111263169,X.1,GO:0016787
324417,111263170,X,GO:0005741
324418,111263170,X.1,GO:0055085
324554,111263172,X,GO:0003824
324555,111263172,X.1,GO:0030170
324556,111263172,X.2,GO:0009058
324691,111263173,X,GO:0006281
324692,111263173,X.1,GO:0003908
324828,111263174,X,GO:0005509
324829,111263174,X.1,GO:0007156
324830,111263174,X.2,GO:0005886
324965,111263176,X,GO:0008270
324966,111263176,X.1,GO:0005509
324967,111263176,X.2,GO:0006508
324968,111263176,X.3,GO:0004222
325102,111263179,X,GO:0003700
325103,111263179,X.1,GO:0043565
325104,111263179,X.2,GO:0006355
325239,111263185,X,GO:0004930
325240,111263185,X.1,GO:0007186
325241,111263185,X.2,GO:0016021
325242,111263185,X.3,GO:0008036
325243,111263185,X.4,GO:0007166
325376,111263188,X,GO:0016844
325377,111263188,X.1,GO:0009058
325513,111263190,X,GO:0004888
325514,111263190,X.1,GO:0034220
325515,111263190,X.2,GO:0016021
325516,111263190,X.3,GO:0005230
325650,111263191,X,GO:0000139
325651,111263191,X.1,GO:0005764
325652,111263191,X.2,GO:0005774
325653,111263191,X.3,GO:0009579
325654,111263191,X.4,GO:0010008
325655,111263191,X.5,GO:0031969
325656,111263191,X.6,GO:0046873
325657,111263191,X.7,GO:0006828
325658,111263191,X.8,GO:0006874
325659,111263191,X.9,GO:0016043
325660,111263191,X.10,GO:0032472
325661,111263191,X.11,GO:0044237
325662,111263191,X.12,GO:0098662
325787,111263193,X,GO:0016021
325924,111263194,X,GO:0005509
325925,111263194,X.1,GO:0043022
326061,111263195,X,GO:0005634
326062,111263195,X.1,GO:0016422
326063,111263195,X.2,GO:0001510
326198,111263201,X,GO:0003676
326335,111263202,X,GO:0003676
326472,111263203,X,GO:0005634
326473,111263203,X.1,GO:0005737
326474,111263203,X.2,GO:0005515
326475,111263203,X.3,GO:0042752
326476,111263203,X.4,GO:0045892
326477,111263203,X.5,GO:0051127
326609,111263204,X,GO:0005639
326610,111263204,X.1,GO:0003676
326746,111263206,X,GO:0003676
326747,111263206,X.1,GO:0005515
326883,111263208,X,GO:0070772
326884,111263208,X.1,GO:0005488
326885,111263208,X.2,GO:0043550
327020,111263209,X,GO:0005488
327157,111263210,X,GO:0006281
327158,111263210,X.1,GO:0005634
327159,111263210,X.2,GO:0003677
327160,111263210,X.3,GO:0006260
327161,111263210,X.4,GO:0006310
327294,111263216,X,GO:0005886
327295,111263216,X.1,GO:0031012
327296,111263216,X.2,GO:0043227
327297,111263216,X.3,GO:0044425
327298,111263216,X.4,GO:0044444
327299,111263216,X.5,GO:0005515
327300,111263216,X.6,GO:0043167
327301,111263216,X.7,GO:0006950
327302,111263216,X.8,GO:0007155
327303,111263216,X.9,GO:0009605
327304,111263216,X.10,GO:0009653
327305,111263216,X.11,GO:0016043
327306,111263216,X.12,GO:0048666
327307,111263216,X.13,GO:0050794
327308,111263216,X.14,GO:0070887
327431,111263217,X,GO:0003824
327432,111263217,X.1,GO:0008152
327568,111263218,X,GO:0008234
327569,111263218,X.1,GO:0006508
327705,111263220,X,GO:0019904
327842,111263225,X,GO:0046983
327979,111263226,X,GO:0005515
328116,111263227,X,GO:0016887
328117,111263227,X.1,GO:0006281
328118,111263227,X.2,GO:0000723
328119,111263227,X.3,GO:0030870
328253,111263228,X,GO:0005783
328254,111263228,X.1,GO:0048193
328390,111263229,X,GO:0003743
328391,111263229,X.1,GO:0005515
328392,111263229,X.2,GO:0005852
328527,111263232,X,GO:0005525
328664,111263235,X,GO:0005776
328665,111263235,X.1,GO:0005794
328666,111263235,X.2,GO:0005829
328667,111263235,X.3,GO:0010008
328668,111263235,X.4,GO:0030122
328669,111263235,X.5,GO:0030904
328670,111263235,X.6,GO:1990316
328671,111263235,X.7,GO:0035612
328672,111263235,X.8,GO:1905394
328673,111263235,X.9,GO:0002092
328674,111263235,X.10,GO:0007193
328675,111263235,X.11,GO:0016236
328676,111263235,X.12,GO:0031000
328677,111263235,X.13,GO:0031156
328678,111263235,X.14,GO:0042147
328679,111263235,X.15,GO:0042594
328680,111263235,X.16,GO:1902017
328681,111263235,X.17,GO:1903665
328801,111263238,X,GO:0005488
328938,111263240,X,GO:0005515
328939,111263240,X.1,GO:0004725
328940,111263240,X.2,GO:0006470
329075,111263241,X,GO:0019901
329076,111263241,X.1,GO:0000079
329212,111263248,X,GO:0031637
329213,111263248,X.1,GO:0098542
329214,111263248,X.2,GO:0002225
329215,111263248,X.3,GO:0008083
329216,111263248,X.4,GO:0048522
329217,111263248,X.5,GO:0008045
329218,111263248,X.6,GO:0009798
329219,111263248,X.7,GO:0010941
329220,111263248,X.8,GO:0021556
329221,111263248,X.9,GO:0009620
329222,111263248,X.10,GO:0009966
329223,111263248,X.11,GO:0009953
329349,111263251,X,GO:0005515
329350,111263251,X.1,GO:0051260
329486,111263254,X,GO:0003676
329623,111263256,X,GO:0005488
329624,111263256,X.1,GO:0006281
329760,111263261,X,GO:0003995
329761,111263261,X.1,GO:0050660
329762,111263261,X.2,GO:0055114
329897,111263262,X,GO:0005525
330034,111263265,X,GO:0003677
330171,111263266,X,GO:0004252
330172,111263266,X.1,GO:0006508
330308,111263267,X,GO:0005975
330309,111263267,X.1,GO:0004563
330445,111263269,X,GO:0005515
330446,111263269,X.1,GO:0016021
330447,111263269,X.2,GO:0007155
330582,111263270,X,GO:0016747
330719,111263271,X,GO:0008484
330720,111263271,X.1,GO:0008152
330856,111263272,X,GO:0016787
330993,111263273,X,GO:0005765
330994,111263273,X.1,GO:0031526
330995,111263273,X.2,GO:0031902
330996,111263273,X.3,GO:0000293
330997,111263273,X.4,GO:0005515
330998,111263273,X.5,GO:0009987
330999,111263273,X.6,GO:0010039
331130,111263274,X,GO:0016021
331267,111263275,X,GO:0000154
331268,111263275,X.1,GO:0000179
331404,111263286,X,GO:0005794
331405,111263286,X.1,GO:0016021
331406,111263286,X.2,GO:0001733
331407,111263286,X.3,GO:0009247
331541,111263292,X,GO:0004067
331542,111263292,X.1,GO:0005515
331543,111263292,X.2,GO:0006520
331678,111263293,X,GO:0003676
331815,111263295,X,GO:0003677
331952,111263297,X,GO:0008234
331953,111263297,X.1,GO:0006508
332089,111263299,X,GO:0032039
332090,111263299,X.1,GO:0005488
332091,111263299,X.2,GO:0016180
332226,111263300,X,GO:0006811
332227,111263300,X.1,GO:0016020
332228,111263300,X.2,GO:0005234
332229,111263300,X.3,GO:0004970
332363,111263304,X,GO:0030130
332364,111263304,X.1,GO:0030132
332365,111263304,X.2,GO:0005198
332366,111263304,X.3,GO:0006886
332367,111263304,X.4,GO:0016192
332500,111263305,X,GO:0019904
332637,111263307,X,GO:0008033
332638,111263307,X.1,GO:0004540
332774,111263310,X,GO:0000775
332775,111263310,X.1,GO:0000278
332911,111263311,X,GO:1904983
332912,111263311,X.1,GO:0015187
332913,111263311,X.2,GO:0005743
333048,111263312,X,GO:0000176
333049,111263312,X.1,GO:0000177
333050,111263312,X.2,GO:0005654
333051,111263312,X.3,GO:0005730
333052,111263312,X.4,GO:0005829
333053,111263312,X.5,GO:0035327
333054,111263312,X.6,GO:0045111
333055,111263312,X.7,GO:0000175
333056,111263312,X.8,GO:0005515
333057,111263312,X.9,GO:0017091
333058,111263312,X.10,GO:0000460
333059,111263312,X.11,GO:0016075
333060,111263312,X.12,GO:0030307
333061,111263312,X.13,GO:0031125
333062,111263312,X.14,GO:0034427
333063,111263312,X.15,GO:0034475
333064,111263312,X.16,GO:0043488
333065,111263312,X.17,GO:0043928
333066,111263312,X.18,GO:0045006
333067,111263312,X.19,GO:0051607
333068,111263312,X.20,GO:0071028
333069,111263312,X.21,GO:0071044
333070,111263312,X.22,GO:0071051
333071,111263312,X.23,GO:0090305
333185,111263317,X,GO:0003677
333186,111263317,X.1,GO:0004843
333187,111263317,X.2,GO:0005515
333188,111263317,X.3,GO:0035522
333322,111263318,X,GO:0006508
333323,111263318,X.1,GO:0004197
333459,111263319,X,GO:0003682
333460,111263319,X.1,GO:0007219
333461,111263319,X.2,GO:0045892
333596,111263320,X,GO:0005096
333597,111263320,X.1,GO:0005515
333598,111263320,X.2,GO:0051056
333733,111263321,X,GO:0035091
333870,111263322,X,GO:0017183
334007,111263324,X,GO:0003824
334144,111263325,X,GO:0005515
334281,111263326,X,GO:0005576
334282,111263326,X.1,GO:0005184
334418,111263331,X,GO:0005515
334555,111263332,X,GO:0006488
334692,111263334,X,GO:0005739
334693,111263334,X.1,GO:0042060
334829,111263336,X,GO:0005515
334966,111263340,X,GO:0000502
334967,111263340,X.1,GO:0005488
334968,111263340,X.2,GO:0030234
334969,111263340,X.3,GO:0042176
335103,111263341,X,GO:0140096
335104,111263341,X.1,GO:0046907
335105,111263341,X.2,GO:0022402
335106,111263341,X.3,GO:0006355
335107,111263341,X.4,GO:0005694
335108,111263341,X.5,GO:0003682
335109,111263341,X.6,GO:0006325
335110,111263341,X.7,GO:0005643
335111,111263341,X.8,GO:0003677
335112,111263341,X.9,GO:0005515
335113,111263341,X.10,GO:0006999
335114,111263341,X.11,GO:0006405
335115,111263341,X.12,GO:0005737
335116,111263341,X.13,GO:0006606
335117,111263341,X.14,GO:0016020
335118,111263341,X.15,GO:0031981
335119,111263341,X.16,GO:0016032
335120,111263341,X.17,GO:0031325
335240,111263342,X,GO:0003755
335241,111263342,X.1,GO:0000413
335242,111263342,X.2,GO:0006457
335377,111263343,X,GO:0005515
335514,111263345,X,GO:0055085
335515,111263345,X.1,GO:0016020
335516,111263345,X.2,GO:0006821
335517,111263345,X.3,GO:0005247
335651,111263346,X,GO:0030896
335652,111263346,X.1,GO:0000077
335788,111263347,X,GO:0033557
335789,111263347,X.1,GO:0017108
335790,111263347,X.2,GO:0006281
335925,111263348,X,GO:0016021
335926,111263348,X.1,GO:0055085
336062,111263350,X,GO:0005887
336063,111263350,X.1,GO:0005524
336064,111263350,X.2,GO:0042626
336065,111263350,X.3,GO:0055085
336066,111263350,X.4,GO:0008514
336199,111263351,X,GO:0035264
336200,111263351,X.1,GO:0008360
336201,111263351,X.2,GO:0060463
336202,111263351,X.3,GO:0060487
336203,111263351,X.4,GO:0008362
336204,111263351,X.5,GO:0000978
336205,111263351,X.6,GO:0090132
336206,111263351,X.7,GO:0005794
336207,111263351,X.8,GO:0007155
336208,111263351,X.9,GO:0045944
336209,111263351,X.10,GO:0060324
336210,111263351,X.11,GO:0061436
336211,111263351,X.12,GO:0005654
336212,111263351,X.13,GO:0042733
336213,111263351,X.14,GO:0007009
336214,111263351,X.15,GO:0001077
336215,111263351,X.16,GO:0007428
336216,111263351,X.17,GO:0001843
336217,111263351,X.18,GO:0003208
336218,111263351,X.19,GO:0002934
336219,111263351,X.20,GO:0043010
336220,111263351,X.21,GO:0005829
336221,111263351,X.22,GO:0035159
336222,111263351,X.23,GO:0060672
336223,111263351,X.24,GO:0031490
336224,111263351,X.25,GO:0045617
336225,111263351,X.26,GO:0042803
336226,111263351,X.27,GO:0061041
336227,111263351,X.28,GO:0048701
336228,111263351,X.29,GO:0043234
336229,111263351,X.30,GO:0007420
336230,111263351,X.31,GO:0007464
336231,111263351,X.32,GO:0007426
336232,111263351,X.33,GO:0042127
336233,111263351,X.34,GO:0007402
336234,111263351,X.35,GO:0051973
336235,111263351,X.36,GO:0007419
336236,111263351,X.37,GO:0044030
336237,111263351,X.38,GO:0005911
336238,111263351,X.39,GO:0042052
336239,111263351,X.40,GO:0001161
336240,111263351,X.41,GO:0070830
336336,111263357,X,GO:0032418
336337,111263357,X.1,GO:0005634
336338,111263357,X.2,GO:0005515
336339,111263357,X.3,GO:0006807
336340,111263357,X.4,GO:0010628
336341,111263357,X.5,GO:0008284
336342,111263357,X.6,GO:0044238
336343,111263357,X.7,GO:1900029
336344,111263357,X.8,GO:0044237
336473,111263358,X,GO:0003677
336474,111263358,X.1,GO:0006355
336610,111263362,X,GO:0005634
336611,111263362,X.1,GO:0003700
336612,111263362,X.2,GO:0043565
336613,111263362,X.3,GO:0006355
336747,111263363,X,GO:0005634
336748,111263363,X.1,GO:0003700
336749,111263363,X.2,GO:0043565
336750,111263363,X.3,GO:0006355
336884,111263367,X,GO:0004842
336885,111263367,X.1,GO:0008270
336886,111263367,X.2,GO:0005164
336887,111263367,X.3,GO:0016567
337021,111263368,X,GO:0003676
337158,111263370,X,GO:0005524
337159,111263370,X.1,GO:0008270
337160,111263370,X.2,GO:0005737
337161,111263370,X.3,GO:0004818
337162,111263370,X.4,GO:0006424
337163,111263370,X.5,GO:0000049
337295,111263371,X,GO:0016208
337296,111263371,X.1,GO:0003987
337297,111263371,X.2,GO:0019427
337432,111263373,X,GO:1902979
337569,111263374,X,GO:0005730
